item_id,subject,engine_unit_id,problem_type_id,concept_ids,variant_id,variant_tags,near_duplicate_group,duplicate_of,mapping_status,mapping_confidence,review_status,diagnosis_weight,source_role,source_id,source_title,source_question_no,source_page,answer_key,difficulty,review_required,student_visible_source
js_trigonometry_150_set08_058,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER,ALG_TRIG_MAX_MIN;ALG_TRIG_PARAMETER;ALG_TRIG_TRANSLATION,ALG_TRIG_PT_MAX_MIN_PARAMETER_JS_TRIG_S08_058,그래프 해석·최댓값·최솟값·매개변수;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,058,16,②,mixed,True,False
js_trigonometry_150_set08_059,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER,ALG_TRIG_MAX_MIN;ALG_TRIG_PARAMETER;ALG_TRIG_TRANSLATION,ALG_TRIG_PT_MAX_MIN_PARAMETER_JS_TRIG_S08_059,그래프 해석·최댓값·최솟값·매개변수;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,059,16,①,mixed,True,False
js_trigonometry_150_set08_060,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER,ALG_TRIG_MAX_MIN;ALG_TRIG_PARAMETER;ALG_TRIG_TRANSLATION,ALG_TRIG_PT_MAX_MIN_PARAMETER_JS_TRIG_S08_060,그래프 해석·최댓값·최솟값·매개변수;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,060,16,④,mixed,True,False
js_trigonometry_150_set08_061,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER,ALG_TRIG_MAX_MIN;ALG_TRIG_PARAMETER;ALG_TRIG_TRANSLATION,ALG_TRIG_PT_MAX_MIN_PARAMETER_JS_TRIG_S08_061,그래프 해석·최댓값·최솟값·매개변수;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,061,17,-2,mixed,True,False
js_trigonometry_150_set08_062,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER,ALG_TRIG_MAX_MIN;ALG_TRIG_PARAMETER;ALG_TRIG_TRANSLATION,ALG_TRIG_PT_MAX_MIN_PARAMETER_JS_TRIG_S08_062,그래프 해석·최댓값·최솟값·매개변수;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,062,17,⑤,mixed,True,False
js_trigonometry_150_set08_063,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER,ALG_TRIG_MAX_MIN;ALG_TRIG_PARAMETER;ALG_TRIG_TRANSLATION,ALG_TRIG_PT_MAX_MIN_PARAMETER_JS_TRIG_S08_063,그래프 해석·최댓값·최솟값·매개변수;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,063,17,②,mixed,True,False
js_trigonometry_150_set08_064,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER,ALG_TRIG_MAX_MIN;ALG_TRIG_PARAMETER;ALG_TRIG_TRANSLATION,ALG_TRIG_PT_MAX_MIN_PARAMETER_JS_TRIG_S08_064,그래프 해석·최댓값·최솟값·매개변수;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,064,17,⑤,mixed,True,False
js_trigonometry_150_set08_065,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER,ALG_TRIG_MAX_MIN;ALG_TRIG_PARAMETER;ALG_TRIG_TRANSLATION,ALG_TRIG_PT_MAX_MIN_PARAMETER_JS_TRIG_S08_065,그래프 해석·최댓값·최솟값·매개변수;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,065,18,1,mixed,True,False
js_trigonometry_150_set08_066,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER,ALG_TRIG_MAX_MIN;ALG_TRIG_PARAMETER;ALG_TRIG_TRANSLATION,ALG_TRIG_PT_MAX_MIN_PARAMETER_JS_TRIG_S08_066,그래프 해석·최댓값·최솟값·매개변수;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,066,18,②,mixed,True,False
js_trigonometry_150_set08_067,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_IDENTITY_ALGEBRA,ALG_TRIG_BASIC_IDENTITY;ALG_TRIG_EXPRESSION_TRANSFORM;ALG_TRIANGLE_ANGLE_RELATION,ALG_TRIG_PT_IDENTITY_ALGEBRA_JS_TRIG_S08_067,주기적 배열·호도법 응용·삼각함수 식;source_example;teacher_review_required,ALG_TRIG_PT_IDENTITY_ALGEBRA::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,067,19,600,mixed,True,False
js_trigonometry_150_set08_068,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_IDENTITY_ALGEBRA,ALG_TRIG_BASIC_IDENTITY;ALG_TRIG_EXPRESSION_TRANSFORM;ALG_TRIANGLE_ANGLE_RELATION,ALG_TRIG_PT_IDENTITY_ALGEBRA_JS_TRIG_S08_068,주기적 배열·호도법 응용·삼각함수 식;source_example;teacher_review_required,ALG_TRIG_PT_IDENTITY_ALGEBRA::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,068,19,168,mixed,True,False
js_trigonometry_150_set08_069,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_IDENTITY_ALGEBRA,ALG_TRIG_BASIC_IDENTITY;ALG_TRIG_EXPRESSION_TRANSFORM;ALG_TRIANGLE_ANGLE_RELATION,ALG_TRIG_PT_IDENTITY_ALGEBRA_JS_TRIG_S08_069,주기적 배열·호도법 응용·삼각함수 식;source_example;teacher_review_required,ALG_TRIG_PT_IDENTITY_ALGEBRA::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,069,19,④,mixed,True,False
js_trigonometry_150_set08_070,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_IDENTITY_ALGEBRA,ALG_TRIG_BASIC_IDENTITY;ALG_TRIG_EXPRESSION_TRANSFORM;ALG_TRIANGLE_ANGLE_RELATION,ALG_TRIG_PT_IDENTITY_ALGEBRA_JS_TRIG_S08_070,주기적 배열·호도법 응용·삼각함수 식;source_example;teacher_review_required,ALG_TRIG_PT_IDENTITY_ALGEBRA::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,070,19,⑤,mixed,True,False
js_trigonometry_150_set08_071,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_IDENTITY_ALGEBRA,ALG_TRIG_BASIC_IDENTITY;ALG_TRIG_EXPRESSION_TRANSFORM;ALG_TRIANGLE_ANGLE_RELATION,ALG_TRIG_PT_IDENTITY_ALGEBRA_JS_TRIG_S08_071,주기적 배열·호도법 응용·삼각함수 식;source_example;teacher_review_required,ALG_TRIG_PT_IDENTITY_ALGEBRA::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,071,20,④,mixed,True,False
js_trigonometry_150_set08_072,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_IDENTITY_ALGEBRA,ALG_TRIG_BASIC_IDENTITY;ALG_TRIG_EXPRESSION_TRANSFORM;ALG_TRIANGLE_ANGLE_RELATION,ALG_TRIG_PT_IDENTITY_ALGEBRA_JS_TRIG_S08_072,주기적 배열·호도법 응용·삼각함수 식;source_example;teacher_review_required,ALG_TRIG_PT_IDENTITY_ALGEBRA::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,072,20,②,mixed,True,False
js_trigonometry_150_set08_073,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_IDENTITY_ALGEBRA,ALG_TRIG_BASIC_IDENTITY;ALG_TRIG_EXPRESSION_TRANSFORM;ALG_TRIANGLE_ANGLE_RELATION,ALG_TRIG_PT_IDENTITY_ALGEBRA_JS_TRIG_S08_073,주기적 배열·호도법 응용·삼각함수 식;source_example;teacher_review_required,ALG_TRIG_PT_IDENTITY_ALGEBRA::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,073,20,⑤,mixed,True,False
js_trigonometry_150_set08_074,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_IDENTITY_ALGEBRA,ALG_TRIG_BASIC_IDENTITY;ALG_TRIG_EXPRESSION_TRANSFORM;ALG_TRIANGLE_ANGLE_RELATION,ALG_TRIG_PT_IDENTITY_ALGEBRA_JS_TRIG_S08_074,주기적 배열·호도법 응용·삼각함수 식;source_example;teacher_review_required,ALG_TRIG_PT_IDENTITY_ALGEBRA::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,074,20,③,mixed,True,False
js_trigonometry_150_set08_075,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV,ALG_TRIG_MAX_MIN;ALG_TRIG_ABSOLUTE_VALUE;ALG_TRIG_RANGE,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV_JS_TRIG_S08_075,절댓값·합성함수·치역·최대최소;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,075,21,⑤,mixed,True,False
js_trigonometry_150_set08_076,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV,ALG_TRIG_MAX_MIN;ALG_TRIG_ABSOLUTE_VALUE;ALG_TRIG_RANGE,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV_JS_TRIG_S08_076,절댓값·합성함수·치역·최대최소;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,076,21,②,mixed,True,False
js_trigonometry_150_set08_077,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV,ALG_TRIG_MAX_MIN;ALG_TRIG_ABSOLUTE_VALUE;ALG_TRIG_RANGE,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV_JS_TRIG_S08_077,절댓값·합성함수·치역·최대최소;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,077,21,1,mixed,True,False
js_trigonometry_150_set08_078,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV,ALG_TRIG_MAX_MIN;ALG_TRIG_ABSOLUTE_VALUE;ALG_TRIG_RANGE,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV_JS_TRIG_S08_078,절댓값·합성함수·치역·최대최소;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,078,21,③,mixed,True,False
js_trigonometry_150_set08_079,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV,ALG_TRIG_MAX_MIN;ALG_TRIG_ABSOLUTE_VALUE;ALG_TRIG_RANGE,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV_JS_TRIG_S08_079,절댓값·합성함수·치역·최대최소;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,079,22,14,mixed,True,False
js_trigonometry_150_set08_080,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV,ALG_TRIG_MAX_MIN;ALG_TRIG_ABSOLUTE_VALUE;ALG_TRIG_RANGE,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV_JS_TRIG_S08_080,절댓값·합성함수·치역·최대최소;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,080,22,4,mixed,True,False
js_trigonometry_150_set08_081,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV,ALG_TRIG_MAX_MIN;ALG_TRIG_ABSOLUTE_VALUE;ALG_TRIG_RANGE,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV_JS_TRIG_S08_081,절댓값·합성함수·치역·최대최소;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,081,22,④,mixed,True,False
js_trigonometry_150_set08_082,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV,ALG_TRIG_MAX_MIN;ALG_TRIG_ABSOLUTE_VALUE;ALG_TRIG_RANGE,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV_JS_TRIG_S08_082,절댓값·합성함수·치역·최대최소;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,082,22,3/10,mixed,True,False
js_trigonometry_150_set08_083,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV,ALG_TRIG_MAX_MIN;ALG_TRIG_ABSOLUTE_VALUE;ALG_TRIG_RANGE,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV_JS_TRIG_S08_083,절댓값·합성함수·치역·최대최소;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,083,23,9,mixed,True,False
js_trigonometry_150_set08_084,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV,ALG_TRIG_MAX_MIN;ALG_TRIG_ABSOLUTE_VALUE;ALG_TRIG_RANGE,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV_JS_TRIG_S08_084,절댓값·합성함수·치역·최대최소;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,084,23,③,mixed,True,False
js_trigonometry_150_set08_085,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV,ALG_TRIG_MAX_MIN;ALG_TRIG_ABSOLUTE_VALUE;ALG_TRIG_RANGE,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV_JS_TRIG_S08_085,절댓값·합성함수·치역·최대최소;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,085,23,⑤,mixed,True,False
js_trigonometry_150_set08_086,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV,ALG_TRIG_MAX_MIN;ALG_TRIG_ABSOLUTE_VALUE;ALG_TRIG_RANGE,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV_JS_TRIG_S08_086,절댓값·합성함수·치역·최대최소;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,086,23,③,mixed,True,False
js_trigonometry_150_set08_087,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV,ALG_TRIG_MAX_MIN;ALG_TRIG_ABSOLUTE_VALUE;ALG_TRIG_RANGE,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV_JS_TRIG_S08_087,절댓값·합성함수·치역·최대최소;source_example;teacher_review_required,ALG_TRIG_PT_MAX_MIN_PARAMETER_ADV::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,087,24,③,mixed,True,False
js_trigonometry_150_set08_088,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S08_088,삼각방정식·해의 개수·그래프 교점;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,088,24,⑤,mixed,True,False
js_trigonometry_150_set08_089,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S08_089,삼각방정식·해의 개수·그래프 교점;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,089,24,5,mixed,True,False
js_trigonometry_150_set08_090,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S08_090,삼각방정식·해의 개수·그래프 교점;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,090,24,④,mixed,True,False
js_trigonometry_150_set08_091,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S08_091,삼각방정식·해의 개수·그래프 교점;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,091,25,2,mixed,True,False
js_trigonometry_150_set08_092,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S08_092,삼각방정식·해의 개수·그래프 교점;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,092,25,9,mixed,True,False
js_trigonometry_150_set08_093,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S08_093,삼각방정식·해의 개수·그래프 교점;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,093,25,①,mixed,True,False
js_trigonometry_150_set08_094,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S08_094,삼각방정식·해의 개수·그래프 교점;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,094,25,③,mixed,True,False
js_trigonometry_150_set08_095,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S08_095,삼각방정식·해의 개수·그래프 교점;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,095,26,③,mixed,True,False
js_trigonometry_150_set08_096,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S08_096,삼각방정식·해의 개수·그래프 교점;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,096,26,4,mixed,True,False
js_trigonometry_150_set08_097,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S08_097,삼각방정식·해의 개수·그래프 교점;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,097,26,③,mixed,True,False
js_trigonometry_150_set08_098,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S08_098,삼각방정식·해의 개수·그래프 교점;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,098,26,3,mixed,True,False
js_trigonometry_150_set08_099,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S08_099,삼각방정식·해의 개수·그래프 교점;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,099,27,③,mixed,True,False
js_trigonometry_150_set08_100,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S08_100,삼각방정식·해의 개수·그래프 교점;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,100,27,①,mixed,True,False
js_trigonometry_150_set08_101,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S08_101,삼각방정식·해의 개수·그래프 교점;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set08,,subject_master_semantic_match_review_required,0.8,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set08,대수 삼각함수 150문제 세트08,101,27,②,mixed,True,False
