task_id,subject,subject_raw,level,source,evidence_class,evidence_scope,fallback_derived,fallback_sources,guide,matched_terms,subject_concepts,concept_name,concept_display_name,correct,reviewer_note
assessment_task_3fb90e7173,화학,고급 화학,I_or_other,textbook_concept_dictionary,clean,both,False,,"이양성자산의 적정 실험 이양성자산 적정 실험을 수행하여 실험 결과를 얻고, 이를 이용하여 미지 산의 농도를 구할 수 있다.",양성자 | 적정,양성자 | 원자의 구조,원자의 구조,원자의 구조,,
assessment_task_470c5c3fca,화학,화학,I_or_other,textbook_concept_dictionary,clean,both,False,,"과학 탐구 실험 수행 화학 반응의 양적 관계 [12화학01-03] 여러 가지 반응을 화학 반응식으로 나타내고, 화학 반응에서 물질의 양적 관계를 설명할",화학 반응식 | 반응식,물질의 양과 화학 반응식,물질의 양과 화학 반응식,물질의 양과 화학 반응식,,
assessment_task_61a72dc9a9,화학,화학,I_or_other,textbook_concept_dictionary,clean,both,False,,미지 농도의 산성 용액 농도 구하기 단원: Ⅰ화학의 언어 2. 몰과 화학 반응식 / 평가요소:  실험 설계 및 원리 이해  데이터 분석 및 양적 관계 계산  결과 해석 및 결론 도출 / 평가 시기: 6월,화학 반응식 | 반응식,물질의 양과 화학 반응식,물질의 양과 화학 반응식,물질의 양과 화학 반응식,,
assessment_task_7787f37ee1,화학,화학Ⅱ,II,textbook_concept_dictionary,clean,both,False,,"화학 현상 구술발표 화학Ⅱ 수행평가 영역: 화학 현상 구술발표. [12화학Ⅱ01-01] 기체의 온도, 압력, 부피, 몰수 사이의 관계를 설명할 수 있다. [12화학Ⅱ01-02] 이상 기체 방정식을 활용하여 기체의 분자량을 구할 수 있다. [12화학Ⅱ01-03] 혼합 기체에서 몰 분율을 이용하여 분압의 의미를 설명할 수 있다. [12화학Ⅱ01-08] 퍼센트 농도, ppm, 몰농도, 몰랄 농도의 의미를 이해하고, 여러 가지 농도의 용액을 만들 수 있다. [12화학Ⅱ01-09] 묽은 용액의 증기압 내림, 끓는점 오름, 어는점 내림을 이해하고, 일상생활의 예를 들 수…",끓는점 | 몰 농도 | 분자량 | 몰,몰 농도 | 분자량 | 물질의 양과 화학 반응식,물질의 양과 화학 반응식,물질의 양과 화학 반응식,,
assessment_task_8072475112,화학,AP 화학II,II,textbook_concept_dictionary,clean,both,False,,"중화적정 실험 AP 화학Ⅱ 수행평가 영역: 중화적정 실험. 중화 적정 실험을 통해 분석 시료 내 특정 성분의 함량을 계산하고, 실험 결과와 제언을 보고서의 형태로 작성할 수 있다.",적정 | 중화,적정 | 중화 | 화학 반응과 열의 출입,화학 반응과 열의 출입,화학 반응과 열의 출입,,
assessment_task_8427311995,화학,화학 실험,I_or_other,textbook_concept_dictionary,clean,both,False,,금속 결정의 단위 격자 화학 실험 수행평가 과제: 금속 결정의 단위 격자. 평가내용: 고체의 구조 분석 (해당 단원: 2단원) 포트폴리오 서 · 논술형 기타: 채점 기준(수행 특성) 배점 (배점) 안전 수칙을 준수하며 실험을 수행하여 금속 결정의 단위 격자를 모두 올바르게 10 제작함. 안전 수칙을 준수하며 실험을 수행하여 금속 결정의 단위 격자 중 3가지를 올바르 9 게 제작함. 실험 수행 안전 수칙을 준수하며 실험을 수행하여 금속 결정의 단위 격자 중 2가지를 올바르 8 (10점) 게 제작함. 안전 수칙을 준수하며 실험을 수행하여 금속 결정의 단위 격자 중 1가지를 올바르 7 게 제작함. 안전 수칙을 준수하며 실험에 참여하려고 노력함. 6 실험에 참여하려고 노력함. 5 실험으로 만든 금속 결정의 단위 격자를 이용해 단위 격자 안의 총 입자 수와 입 10 자의 점유율을 모두 올바르게 분석하여 보고서를 작성함. 실험으로 만든 금속 결정의 단위 격자를 이용해 3종류의 단위 격자 안의 총 입자 8 실험 수와 입자의 점유율을 올바르게 분석하여 보고서를 작성함. 보고서 실험으로 만든 금속 결정의 단위 격자를 이용해 2종류의 단위 격자 안의 총 입자 6 작성 수와 입자의 점유율을 올바르게 분석하여 보고서를 작성함. (10점) 실험으로 만든 금속 결정의 단위 격자를 이용해 1종류의 단위 격자 안의 총 입자 4 수와 입자의 점,금속,금속,,금속,,
assessment_task_8fe4324b37,화학,화학Ⅱ,II,textbook_concept_dictionary,clean,both,False,,"이상 기체 방정식 탐구 산소의 분자량 구하기 /  기체의 부피압력과 온도와의 관계를 설명할 수 있다 , .",분자량,분자량 | 물질의 양과 화학 반응식,물질의 양과 화학 반응식,물질의 양과 화학 반응식,,
assessment_task_f04c4ffc92,화학,화학,I_or_other,textbook_concept_dictionary,clean,both,False,,"중화 적정을 통한 미지 용액 농도 분석 화학 수행평가 과제: 중화 적정을 통한 미지 용액 농도 분석. 평가내용: ∙미지 용액의 농도를 분석하기 위한 중화 적정 실험을 설계하고, 이를 수행하여 실험 보고서 를 작성한다.",적정 | 중화,적정 | 중화 | 화학 반응과 열의 출입,화학 반응과 열의 출입,화학 반응과 열의 출입,,
assessment_task_2d69a08f47,화학 반응의 세계,화학 반응의 세계,I_or_other,textbook_concept_dictionary,clean,both,True,화학,"실험탐구 실험탐구 – 산·염기 물질의 화학적 특성과 이온화 평형 상태에 대해 탐구한다. [12반응01-01] 브뢴스테드-라우리 산과 염기의 정의를 이해하고, 이에 따라 산과 염기를 구별할 수 있다. [12반응01-02] 이온화 상수를 이용하여 산과 염기의 상대적인 세기를 추론하고, 약산과 약염기 수용액의",염기 | 산,염기 | 산 | 화학 반응에서의 동적 평형,화학 반응에서의 동적 평형,화학 반응에서의 동적 평형,,
assessment_task_d2ae98918e,확률과 통계,확률과 통계,I_or_other,textbook_plus_legacy,clean,both,False,,확률이 말하는 사회적 현상 해석하기 확률의 다양한 성질을 이용하여 논술형 문제를 해결하고 그 뜻을 해석한다. 교육과정,조건부확률 | 덧셈정리 | 여사건 | 사건 | 확률,사건 | 조건부확률 | 확률의 뜻과 기본 성질,확률의 뜻과 기본 성질,확률의 뜻과 기본 성질,,
assessment_task_2420b70e97,공통수학1,공통수학1,I_or_other,textbook_plus_legacy,record_only,both,False,,"방정식과 부등식, 함수와 관련된 일상생활에서 자료를 조사하여 학문 간 경계를 넘는 응용 분야 탐구하기 방정식과 부등식, 함수 및 실생활과 관련분야를 탐색하여 수학 교육과정에 알맞은 탐구 계획을 세우고 교사와의 피드백 과정을 통해 보고서를 작성하기",여러 가지 방정식과 부등식 | 이차방정식과 이차함수 | 복소수와 이차방정식 | 이차방정식 | 이차함수 | 다항식 | 모델링 | 복소수,함수 | 모델링 | 복소수와 이차방정식,복소수와 이차방정식,복소수와 이차방정식,,
assessment_task_462dcd09e9,공통수학1,공통수학1,I_or_other,textbook_concept_dictionary,record_only,record,False,,수정리 탐구 추상대수정리분석하고 탐구하기,다항식의 연산 | 나머지정리 | 분배법칙 | 인수정리 | 나눗셈 | 나머지 | 다항식 | 복소수,분배법칙 | 나눗셈 | 다항식의 연산,다항식의 연산,다항식의 연산,,
assessment_task_b2069908c5,공통수학1,공통수학1,I_or_other,textbook_plus_legacy,record_only,record,False,,"탐구&융합 활동 공통수학 수행평가 과제: 탐구&융합 활동. 평가내용: 공통수학1 각 단원의 필수 개념을 확인할 수 있는 활동지 작성
2단원 및 4단원 종료 시점에 평가를 진행(총 2회)하고 최종 점수의 합을 적용",경우의 수 | 다항식 | 부등식 | 행렬,행렬 | 경우의 수,"경우의 수, 순열, 조합",경우의 수,,
assessment_task_d3455626b1,공통수학1,공통수학1,I_or_other,textbook_concept_dictionary,record_only,record,False,,정식의 근의공식 구조 탐구 대수구조에 기반한 고차방정식의 근의공식을 논리적으로 증명하고 서술하기,근과 계수의 관계 | 삼차방정식 | 근과 계수 | 다항식 | 계수 | 조합 | 차수 | 항,계수 | 차수 | 다항식의 연산,다항식의 연산,다항식의 연산,,
assessment_task_08f9aabfa4,공통수학2,공통수학2,I_or_other,textbook_concept_dictionary,record_only,record,False,,"심화 개념 탐구보고서 공통수학 수행평가 영역: 심화 개념 탐구보고서. 공통수학2의 수학적 개념 중 한 가지를 요약 정리하고, 그와 관련하여 확장 및 심화된 수학적 주제로 탐구 보고서 작성",논리,논리,,논리,,
assessment_task_0e69f4578c,공통수학2,공통수학2,I_or_other,textbook_concept_dictionary,record_only,record,False,,AI와 함께하는 지적탐구 생성형 AI를 활용하여 자기주도적 심화학습 수행하기,논리,논리,,논리,,
assessment_task_260249b8b2,공통수학2,공통수학2,I_or_other,textbook_concept_dictionary,record_only,record,False,,자기주도적 수학성장노트 공통수학 수행평가 영역: 자기주도적 수학성장노트. 수업시간에 배운 수학 개념 및 문제해결과정을 조직화하여 수학노트에 작성,논리,논리,,논리,,
assessment_task_58b235ac34,공통수학2,공통수학2,I_or_other,textbook_concept_dictionary,record_only,record,False,,핵심 질문 논술 수업 내용과 관련된 자신만의 핵심 질문을 제시하고 그 해결 방안을 교과 수준에서 탐구한 내용을 논술한다.,논리,논리,,논리,,
assessment_task_045595d842,과학과제 연구,과학과제연구,I_or_other,textbook_concept_dictionary,record_only,record,True,과학탐구실험1,연구 계획서 가락고 3학년 1학기 교과별 평가계획표에 제시된 수행평가 항목: 연구 계획서,탐구 설계,가설 설정과 탐구 설계,가설 설정과 탐구 설계,가설 설정과 탐구 설계,,
assessment_task_3a4ab6d727,과학과제 연구,과학과제 연구,I_or_other,textbook_concept_dictionary,record_only,record,True,과학탐구실험1,"연구 활동 이해 및 수행 능력 과학과제 연구 수행평가 영역: 연구 활동 이해 및 수행 능력. 5. 수행평가 과제별 세부 계획 가. 연구 활동 이해 및 수행 능력 평가 종류 수행평가 합계 반영 비율 100% 횟수/영역 연구 활동 이해 및 수행 능력 논문 작성법 탐구 연구 보고서 연구 결과 발표 반 영 비 율 영역 만점 15% (100점 만점) 10% (100점 만점) (서‧논술형 80%) 55% (100점 만점) (서‧논술형 100%) 20% (100점 만점) 100% 서논 술형 평가 8% 55% 63% 평가 시기 3월 4주, 4월 2주, 5월 3주, 6월 1주 3월 3주 3월 4주, 6월 3주 6월 3주 관련 성취기준 [1",정확성 | 해석,해석 | 자료 수집·분석·결론 도출,자료 수집·분석·결론 도출,자료 수집·분석·결론 도출,,
assessment_task_516974a180,과학과제 연구,과학과제연구,I_or_other,textbook_concept_dictionary,record_only,record,True,과학탐구실험1,최종 발표 가락고 3학년 1학기 교과별 평가계획표에 제시된 수행평가 항목: 최종 발표,탐구 설계,가설 설정과 탐구 설계,가설 설정과 탐구 설계,가설 설정과 탐구 설계,,
assessment_task_5b4bef5f91,과학과제 연구,과학과제연구,I_or_other,textbook_concept_dictionary,record_only,record,True,과학탐구실험1,보고서 가락고 3학년 1학기 교과별 평가계획표에 제시된 수행평가 항목: 보고서,탐구 설계,가설 설정과 탐구 설계,가설 설정과 탐구 설계,가설 설정과 탐구 설계,,
assessment_task_c631bb3012,과학과제 연구,과학과제연구,I_or_other,textbook_concept_dictionary,record_only,record,True,과학탐구실험1,중간 발표 가락고 3학년 1학기 교과별 평가계획표에 제시된 수행평가 항목: 중간 발표,탐구 설계,가설 설정과 탐구 설계,가설 설정과 탐구 설계,가설 설정과 탐구 설계,,
assessment_task_f5c8ce8e2e,과학과제 연구,과학과제연구,I_or_other,textbook_concept_dictionary,record_only,record,True,과학탐구실험1,과학적 탐구 및 상호작용 가락고 3학년 1학기 교과별 평가계획표에 제시된 수행평가 항목: 과학적 탐구 및 상호작용,탐구 설계,가설 설정과 탐구 설계,가설 설정과 탐구 설계,가설 설정과 탐구 설계,,
assessment_task_0ee930cdc9,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,record_only,record,False,,실험평가 가락고 1학년 1학기 교과별 평가계획표에 제시된 수행평가 항목: 실험평가,탐구 설계 | 해석,가설 설정과 탐구 설계,가설 설정과 탐구 설계,가설 설정과 탐구 설계,,
assessment_task_31fc4baade,과학탐구실험1,과학탐구실험 1,I_or_other,textbook_concept_dictionary,record_only,record,False,,"물리(과학 글쓰기) 과학탐구실험 1 수행평가 영역: 물리(과학 글쓰기). 낙하실험과 충돌실험을 하고, 보고서를 작성할 수 있다.",정확성 | 변인 | 해석,변인 | 가설 설정과 탐구 설계,가설 설정과 탐구 설계,가설 설정과 탐구 설계,,
assessment_task_354c946978,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,record_only,record,False,,신소재의 과학적 매커니즘 논술하기 첨단 과 학기 술과 관련된 신소재를 연관지어 논술형 문제를 해결한다.,해석,해석 | 자료 수집·분석·결론 도출,자료 수집·분석·결론 도출,자료 수집·분석·결론 도출,,
assessment_task_6a376cc68f,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,record_only,record,False,,실험실 안전 인포그래픽 가락고 1학년 1학기 교과별 평가계획표에 제시된 수행평가 항목: 실험실 안전 인포그래픽,탐구 설계 | 해석,가설 설정과 탐구 설계,가설 설정과 탐구 설계,가설 설정과 탐구 설계,,
assessment_task_816d13f6c9,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,record_only,record,False,,데이터 기반의 과학적 자료 분석하기 데이터 탐색 및 분석한 후 이를 적용하여 논술형 문제를 해결한다.,해석,해석 | 자료 수집·분석·결론 도출,자료 수집·분석·결론 도출,자료 수집·분석·결론 도출,,
assessment_task_b55fa63813,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,record_only,record,False,,빛의 스펙트럼 관찰하기 스펙트럼을 관찰한 후 이를 적용하여 논술형 문제를 해결한다.,해석,해석 | 자료 수집·분석·결론 도출,자료 수집·분석·결론 도출,자료 수집·분석·결론 도출,,
assessment_task_c226885342,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,record_only,record,False,,포트폴리오 과학탐구실험 수행평가 영역: 포트폴리오. ▪과학의 이론과 실험 결과의 차이점을 분석하여 탐구력을 높이고 일상 생활에 적용해보기 ▪개인별 실험 결과와 이론의 적용을 작성하여 포트폴리오 제출하기 단계 단계별 평가 활동 단계별 평가 방법 1단계 Ÿ 6명 내외로 무작위 모둠 구성하기 Ÿ 영역별 실험 결과와 이론 적용 분석하기 Ÿ 생활에 필요한 소주제 선정 및 탐구 계획 정하기 탐구활동 2단계 자신이 맡은 소주제 실험을 조사 및 설계하기 탐구활동 3단계 이론에의 적용 조별 발표하기 조별 발표 4단계 이론에의 적용 개인 발표하기 개인 발표,변인 | 해석,변인 | 가설 설정과 탐구 설계,가설 설정과 탐구 설계,가설 설정과 탐구 설계,,
assessment_task_ebaf43f4a8,과학탐구실험1,과학탐구실험 1,I_or_other,textbook_concept_dictionary,record_only,record,False,,"화학(실험) 과학탐구실험 1 수행평가 영역: 화학(실험). 화학의 기본 개념을 이해하고, 화학 실험실 안전 수칙 준수 및 실험의 중요성 인식할 수 있다.",정확성 | 변인 | 해석,변인 | 가설 설정과 탐구 설계,가설 설정과 탐구 설계,가설 설정과 탐구 설계,,
assessment_task_3a8c8ea815,과학탐구실험2,과학탐구실험2,I_or_other,textbook_concept_dictionary,record_only,record,False,,"탐구노트 탐구 과정 전반을 일지 형식으로 기록하며, 관찰과 생각을 체계적으로 정리한다.",안전,안전,,안전,,
assessment_task_3feded9007,과학탐구실험2,과학탐구실험2,I_or_other,textbook_concept_dictionary,record_only,record,False,,"탐구수행 설계한 방법에 따라 실험을 수행하고, 과정과 결과를 정확히 기록한다.",안전,안전,,안전,,
assessment_task_409f405a45,과학탐구실험2,과학탐구실험2,I_or_other,textbook_concept_dictionary,record_only,record,False,,탐구 보고서 실험의 목적·방법·결과·분석·결론을 포함하여 논리적으로 보고서를 작성한다.,안전,안전,,안전,,
assessment_task_7c3cc5f067,과학탐구실험2,과학탐구실험2,I_or_other,textbook_concept_dictionary,record_only,record,False,,"탐구설계 주제와 관련된 과학적 문제를 설정하고, 이를 해결하기 위한 가설과 실험 설계안을 작성한다.",안전,안전,,안전,,
assessment_task_564f141d93,기하,기하,I_or_other,textbook_concept_dictionary,record_only,record,False,,"독서 칼럼 쓰기 수학적 주제에 적합한 도서를 선정하여 핵심 주제를 요약하여 작성한 후, 주제와 관련된 내용을 이 미지화하여 인포그래픽 자료를 이해하기 쉽게 작성하였는지를 평가한다.",공간도형,공간도형,,공간도형,,
assessment_task_8aa9a28fdb,기하,기하,I_or_other,textbook_concept_dictionary,record_only,record,False,,성찰노트 작성하기 수업시간 학습한 내용을 잘 정리하고 배운 내용에 대한 성찰활동을 성실히 수행하였는지에 대하여 평가한다.,중심,중심,,중심,,
assessment_task_f1b80ac09b,대수,대수,I_or_other,textbook_plus_legacy,record_only,record,False,,"탐구&융합 활동 대수 수행평가 과제: 탐구&융합 활동. 평가내용: 대수 각 단원의 필수 개념을 확인할 수 있는 활동지 작성
Ⅲ단원 및 Ⅵ단원 종료 시점에 평가를 진행(총 2회)하고 최종 점수의 합을 적용",등차수열과 등비수열 | 수학적 귀납법 | 등비수열 | 등차수열 | 로그함수 | 수열의 합 | 지수함수 | 로그,함수 | 수열,등차수열과 등비수열,등차수열과 등비수열,,
assessment_task_451e933e25,데이터 과학,데이터과학,I_or_other,textbook_concept_dictionary,record_only,record,True,정보,"프로젝트 시기: 1~5주차, 8~13주차 / 평가방법: 각 평가요소를 최상, 상, 중, 하로 평가하여 합산",자료 분석,자료 분석 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
assessment_task_7954b763b3,데이터 과학,데이터과학,I_or_other,textbook_concept_dictionary,record_only,record,True,정보,"수업산출물 시기: 1~5주차, 8~13주차 / 평가방법: 제출한 산출물을 평가요소에 따라 평가 후 합산",자료 분석,자료 분석 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
assessment_task_00365bf2d2,물리,물리학2,II,textbook_concept_dictionary,record_only,record,False,,실험 및 보고서 물리 관련 내용으로 주제를 선정하여 실험 및 보고서 작성하기,관성,관성 | 힘과 운동,힘과 운동,힘과 운동,,
assessment_task_1919b3e701,물리,물리학,I_or_other,textbook_concept_dictionary,record_only,record,False,,교통 안전 논술하기 물리학적 개념을 이용하여 현상을 해석한다. 물리학적인 관념에서 교통 안전을 위한 방안을 논술한다.,뉴턴 법칙,뉴턴 법칙,,뉴턴 법칙,,
assessment_task_1b1227e347,물리,고급물리학Ⅰ,I_or_other,textbook_concept_dictionary,record_only,record,False,,"연구 사례 발표 연구 사례 발표하기는 발표자가 수업 내용과 관련된 연구 사례를 조사하여 발표하고, 청중은 발표 내용에 대한 질문 또는 의견을 제시하는 의사소통 과정을 관찰하여 개인별로 평가한다.",전자기파 | 변압기 | 자기장 | 전류,변압기 | 자기장 | 물질의 자기적 특성,물질의 자기적 특성,물질의 자기적 특성,,
assessment_task_248fe5ab77,물리,물리학Ⅱ,II,textbook_concept_dictionary,record_only,record,False,,독서연계 탐구 대한 탐구를 설계한다.,간섭 | 파장,간섭 | 파장 | 파동의 성질과 활용,파동의 성질과 활용,파동의 성질과 활용,,
assessment_task_57b08e2373,물리,공학물리 프로젝트,I_or_other,textbook_concept_dictionary,record_only,record,False,,전자 회로 설계 및 제작 전자 부품의 기능과 특성을 이해하고 회로의 목적에 맞는 전자 회로를 설계한다. 납땜을 이용하여 전자 회로를 제작하고 회로의 연결 상태와 작동 여부를 확인한다,전류,전류 | 물질의 자기적 특성,물질의 자기적 특성,물질의 자기적 특성,,
assessment_task_5a63273684,물리,물리실험Ⅰ,I_or_other,legacy_dictionary,record_only,record,False,,기초실험평가 주어진 준비물을 이용하여 교사가 제시한 실험을 순서에 맞게 수행하고 얻은 실험데이터를 이용하여 결론을 도출할 수 있다,데이터 처리,데이터 처리,,,,
assessment_task_84e726f225,물리,AP일반물리학Ⅰ,I_or_other,textbook_concept_dictionary,record_only,record,False,,학 주제 탐구 역학 분야 학습 활동 참여 및 이해 수준에 대해 논술형 평가 실시 교육과정,관성,관성 | 힘과 운동,힘과 운동,힘과 운동,,
assessment_task_8b1581ce50,물리,물리학Ⅱ,II,textbook_concept_dictionary,record_only,record,False,,"주제발표 일상생활 속 과학적 개념을 주제로 이를 물리학Ⅱ의 개념으로 설명하고, 탐구하여 결과를 발표한다.",간섭 | 파장,간섭 | 파장 | 파동의 성질과 활용,파동의 성질과 활용,파동의 성질과 활용,,
assessment_task_9a59d42842,물리,고급물리학Ⅰ,I_or_other,textbook_concept_dictionary,record_only,record,False,,응용문제 해결 응용문제 해결하기는 수업 중 성취 기준 도달 여부를 확인할 수 있는 문제를 해결하는 과정을 3회 관찰하 여 성취 수준을 부여하는 방법으로 개인별로 평가한다.,전자기파 | 변압기 | 자기장 | 전류,변압기 | 자기장 | 물질의 자기적 특성,물질의 자기적 특성,물질의 자기적 특성,,
assessment_task_e29d879be1,물리,AP 일반물리학 I,I_or_other,textbook_concept_dictionary,record_only,record,False,,Mechanics Quiz 역학 퀴즈,전하,전하 | 물질의 전기적 특성,물질의 전기적 특성,물질의 전기적 특성,,
assessment_task_e85d7ad12f,물리,물리학Ⅱ,II,textbook_concept_dictionary,record_only,record,False,,전기장 논술하기 전기장의 개념을 탐구하고. 전기장의 형성과 그 분포를 논리적으로 설명한다. 교육과정,전기력 | 전하,전기력 | 전하 | 물질의 전기적 특성,물질의 전기적 특성,물질의 전기적 특성,,
assessment_task_f5c5dae776,물리,고급물리학Ⅰ,I_or_other,textbook_concept_dictionary,record_only,record,False,,"문제 풀이 연습 문제 풀이 연습하기는 수업 내용을 정리하고 수업 시간에 제시된 문제를 풀어 정리하며 주교재의 단원별로 14회에 대해 개인별로 평가한다. 풀이의 유사도를 비교, 분석하고 유사 풀이 문항에 대하여 재작성을 안내 하는 방법으로 본인이 직접 수행한 것임을 확인한다.",전자기파 | 변압기 | 자기장 | 전류,변압기 | 자기장 | 물질의 자기적 특성,물질의 자기적 특성,물질의 자기적 특성,,
assessment_task_f65e80c66a,물리,일반물리학Ⅰ,I_or_other,textbook_concept_dictionary,record_only,record,False,,과학 글쓰기 최소한의 필요한 단어를 이용하여 명료한 제목을 구성하였는 가?; 글을 쓴 사람의 의도(목적)나 글의 주장이 분명하게 드러나 는가?; 글의 내용이 명료한가?,관성,관성 | 힘과 운동,힘과 운동,힘과 운동,,
assessment_task_f9a301207e,물리,물리학실험,I_or_other,textbook_concept_dictionary,record_only,record,False,,탐구하기 정지마찰계수를 측정할 수 있는 다양한 탐구 주제 중 하나를 선택하여 실험을 수행하고 그 결과를 보고서로 작성할 수 있다.,관성,관성 | 힘과 운동,힘과 운동,힘과 운동,,
assessment_task_316cc9219a,미적분1,미적분 II,I_or_other,textbook_plus_legacy,record_only,record,False,,수학 창작물 제작 창작물 제출 및 발표,수열의 극한 | 극한 | 수열 | 적분,수열 | 적분 | 극한,수열의 극한,수열의 극한,,
assessment_task_05037f237a,생명과학,고급생명과학Ⅰ,I_or_other,textbook_concept_dictionary,record_only,record,False,,"생명과학 에세이 생명과학 에세이 작성하기는 생명과학과 관련된 에세이 작성 및 생명과학 관련 논제에 대해 자신의 생각을 서술하는 활동으로 생명과학에 대한 흥미와 가치 인식, 생명과학의 전문 용어를 사용한 의사 소통 능력, 탐구 적이고 창의적인 사고력 등을 합산하여 평가한다.",계통 | 진화,계통 | 진화,,계통,,
assessment_task_1313a05e1b,생명과학,고급 생명과학,I_or_other,textbook_concept_dictionary,record_only,record,False,,최신 생명공학 기술의 발전 동향과 윤리·사회적 쟁점 탐구 최신 생명공학 기술 1가지를 선정하고 기술의 작동 원리와 핵심 과학 개념을 조사한다. / 최근 연구·산업·임상 관련 논문 또는 사례를 조사하고 기술 발전의 특징과 의미를 분석한다. / 해당 기술과 관련된 윤리적·사회적 문제를 두 가지 이상 분석하고 이에 대한 자신의 견해와 근거를 정리한다. / 조사 결과를 발표하고 청중의 질문이나 반박에 답변하며 토론에 참여한다.,전달,전달,,전달,,
assessment_task_167152e615,생명과학,고급생명과학Ⅰ,I_or_other,textbook_concept_dictionary,record_only,record,False,,"그래픽오거나이저 그래픽오거나이저 작성하기는 학습 주제 관련 마인드맵이나 개념체계도 형태의 내용 정리 자료를 작성하 며, 주요 개념 동정, 개념 간 위계와 관계의 이해, 주요 개념의 연결 및 확장을 평가한다.",진화,진화,,진화,,
assessment_task_18cb4a1dbb,생명과학,생명과학세미나Ⅰ,I_or_other,textbook_concept_dictionary,record_only,record,False,,생명과학 학술 토론 토론 주제와 관련된 핵심 쟁점을 정확하게 파악하였는가?; 교과 학습 내용과 학술 자료를 근거로 자신의 의견을 제시 근거 기반 토 하였는가? 10; 질문이나 의견이 토론의 논점과 관련되며 구체성을 갖추었는 가?,상호 작용,상호 작용,,상호 작용,,
assessment_task_24e8066d61,생명과학,생명과학Ⅰ,I_or_other,textbook_concept_dictionary,record_only,record,False,,"사이언스 버스킹 생명과학 교재의 관련 단원에서 특정 주제를 선정하고 탐구하여 보고서를 작성한다. 이후, 주제에 대해 발표 및 토론을 한다",전달,전달,,전달,,
assessment_task_27859a9ff7,생명과학,일반생명과학Ⅰ,I_or_other,textbook_concept_dictionary,record_only,record,False,,생명과학 주제 탐구 및 발표하기 생명과학 분야 주제를 선정한다. / 주제와 관련된 논문을 조사하여 탐구한다. / 탐구한 내용에 PPT 자료를 만들어 발표한다. / 논문 조사부터 발표까지 전 과정을 평가한다.,전달,전달,,전달,,
assessment_task_4b5cd313c9,생명과학,생명과학,I_or_other,textbook_concept_dictionary,record_only,record,False,,확장 질문 탐구 발표 가락고 2학년 1학기 교과별 평가계획표에 제시된 수행평가 항목: 확장 질문 탐구 발표,전달,전달,,전달,,
assessment_task_9f0c8fe684,생명과학,생명과학실험,I_or_other,textbook_concept_dictionary,record_only,record,False,,전기영동을 이용한 범죄 과학수사 실험. 생명과학실험 수행평가 과제: 전기영동을 이용한 범죄 과학수사 실험.. 평가내용: 전기영동을 이용한 범죄 과학수사 실험.,DNA,DNA | 유전자와 염색체,유전자와 염색체,유전자와 염색체,,
assessment_task_bc583a0ab3,생명과학,생명과학 실험,I_or_other,textbook_concept_dictionary,record_only,record,False,,"탐구 설계 생명과학 실험 주제를 선정하고, 발표 자료를 활용하여 탐구 원리 및 설계를 발표한다.",전달,전달,,전달,,
assessment_task_d01f9f4467,생명과학,고급 생명과학,I_or_other,textbook_plus_legacy,record_only,record,False,,독서토론과 논술 토론 및 보고서 제출,유전자 | 유전,유전,유전자와 염색체,유전자와 염색체,,
assessment_task_d88840c14c,생명과학,고급 생명과학,I_or_other,textbook_concept_dictionary,record_only,record,False,,"환경 스트레스에 따른 식물 광생리 분석 및 대응 방안 탐구 정상 식물과 환경 스트레스 식물의 색소 데이터 및 형광 관찰 결과를 바탕으로, 스트레스가 식물에 미치는 영향을 분석하고 손상 기작을 추론하여 과학적 대응 방안 제시",전달,전달,,전달,,
assessment_task_dab5bdfe76,생명과학,생명과학,I_or_other,textbook_concept_dictionary,record_only,record,False,,"생명과학 분야 탐구 프로젝트 생명과학 수행평가 과제: 생명과학 분야 탐구 프로젝트. 평가내용: 생명과학의 여러 분야를 조사하여 자신의 진로와 관계된 분야에 대해 탐구하여, 생명과학 분야의 이해도와 진로와의 연계성을 평가합니다.",분류 | 진화,분류 | 진화와 생물 다양성,진화와 생물 다양성,진화와 생물 다양성,,
assessment_task_db05786e06,생명과학,심화생명과학실험,I_or_other,legacy_dictionary,record_only,record,False,,실험결과 및 자료해석 정확하고 타당한 결과를 수집하였는가? 정확성; 수집된 자료는 정량적으로 잘 측정되었는가? (7.5 점×4; 접근 방법을 달리하게 만드는 요인들을 다양하고 정확하게 파 회) 풍부도 악하는가?,데이터 처리,데이터 처리,,,,
assessment_task_a8f8b7532b,역학과 에너지,역학과 에너지,I_or_other,textbook_concept_dictionary,record_only,record,False,,탐구 논술 일상 생활 속 다양한 현상들을 역학적으로 분석하고 이를 설명하는 과제물을 제작한다.,자료 분석,자료 분석,,자료 분석,,
