task_id,subject,subject_raw,level,source,covered,evidence_class,evidence_class_legacy,evidence_scope,subject_concepts,matched_terms,concept_name,concept_display_name,title_overlap,comma_display,fallback_derived,fallback_sources
assessment_task_50208fa34a,데이터 과학,데이터 과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""시각화"",""탐색"",""자료와 정보의 분석""]","[""데이터"",""시각화"",""자료형"",""탐색"",""편향""]",자료와 정보의 분석,자료와 정보의 분석,false,false,true,"[""확률과 통계"",""정보""]"
assessment_task_38768a928d,물리,물리학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""운동 에너지"",""에너지와 열""]","[""운동 에너지"",""힘과 운동""]",에너지와 열,에너지와 열,false,false,false,[]
assessment_task_75dd3e6480,물리,물리학,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""운동량 보존"",""힘과 운동""]","[""운동량 보존"",""힘과 운동"",""운동량""]",힘과 운동,힘과 운동,false,false,false,[]
assessment_task_150795a055,세포와 물질대사,세포와 물질대사,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""광합성과 세포 호흡""]","[""세포 호흡"",""광합성"",""발효""]",광합성과 세포 호흡,광합성과 세포 호흡,false,false,false,[]
assessment_task_a18bf62908,세포와 물질대사,세포와 물질대사,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""광합성과 세포 호흡""]","[""TCA 회로"",""세포 소기관"",""세포 호흡"",""광합성"",""캘빈""]",광합성과 세포 호흡,광합성과 세포 호흡,false,false,false,[]
assessment_task_1bef74d02a,지구과학,지구과학,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""심층 순환"",""기후"",""해수의 순환""]","[""기후 변화"",""심층 순환"",""기후"",""밀도""]",해수의 순환,해수의 순환,false,false,false,[]
assessment_task_c29f8b9da5,지구과학,지구과학,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""기후 변화""]","[""지구의 기후 변화"",""기후 변화"",""기후""]",지구의 기후 변화,지구의 기후 변화,false,false,false,[]
assessment_task_aa7454a75c,지구과학,지구과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""태양계 천체의 관측과 운동""]","[""우주의 진화"",""은하의 형태"",""태양계 천체"",""은하 분류"",""태양계"",""분류"",""은하""]",태양계 천체의 관측과 운동,태양계 천체의 관측과 운동,false,false,false,[]
assessment_task_52fdde5c9a,화학,화학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""화학과 우리 생활""]","[""화학과 우리 생활""]",화학과 우리 생활,화학과 우리 생활,false,false,false,[]
assessment_task_984c6ddbf9,화학,화학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""물질의 양과 화학 반응식""]","[""반응식 완성"",""화학 반응식"",""반응식""]",물질의 양과 화학 반응식,물질의 양과 화학 반응식,false,false,false,[]
assessment_task_61a72dc9a9,화학,화학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""물질의 양과 화학 반응식""]","[""화학 반응식"",""반응식""]",물질의 양과 화학 반응식,물질의 양과 화학 반응식,false,false,false,[]
assessment_task_dbfb09945b,기하,기하,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""벡터""]","[""벡터의 연산"",""공간도형"",""이차곡선"",""벡터"",""연산""]",평면벡터와 벡터의 연산,평면벡터와 벡터의 연산,false,false,false,[]
assessment_task_05ef972db4,기하,기하,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""포물선"",""벡터"",""이차곡선과 자취 해석""]","[""벡터의 내적"",""이차곡선"",""포물선"",""내적"",""벡터""]",이차곡선과 자취 해석,이차곡선과 자취 해석,false,false,false,[]
assessment_task_0d70883f2a,대수,대수,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""증명"",""함수"",""수열"",""수학적 귀납법""]","[""수학적 귀납법"",""로그의 성질"",""로그함수"",""수열의 합"",""지수함수"",""로그"",""수열"",""증명""]",수학적 귀납법,수학적 귀납법,false,false,false,[]
assessment_task_75aadd92d2,대수,대수,I_or_other,subject_fallback,false,fallback,fallback,none,"[""대수""]",[],,,false,false,false,[]
assessment_task_0a6742502e,대수,대수,I_or_other,subject_fallback,false,fallback,fallback,none,"[""대수""]",[],,,false,false,false,[]
assessment_task_fb2fc392ef,물리,물리학Ⅱ,II,legacy_dictionary,true,clean,clean,both,"[""벡터"",""힘의 평형""]","[""벡터"",""힘의 평형""]",,,false,false,false,[]
assessment_task_2aca224eaf,물리,물리학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_15ec517490,물리,물리학Ⅱ,II,textbook_concept_dictionary,true,clean,clean,both,"[""자기장"",""물질의 자기적 특성""]","[""자기장""]",물질의 자기적 특성,물질의 자기적 특성,false,false,false,[]
assessment_task_a0f1d3e301,생명과학,생명과학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_0abd5d9e8d,생명과학,생명과학Ⅱ,II,textbook_plus_legacy,true,clean,clean,both,"[""계통"",""형질"",""행렬"",""생물의 분류 체계""]","[""다양성"",""계통"",""분류"",""진화"",""형질"",""행렬""]",생물의 분류 체계,생물의 분류 체계,false,false,false,[]
assessment_task_e1ad59fd48,생명과학,생명과학Ⅱ,II,textbook_concept_dictionary,true,clean,clean,both,"[""다양성"",""진화""]","[""다양성"",""진화""]",,다양성,false,false,false,[]
assessment_task_d04ce3c1ed,지구과학,지구과학Ⅱ,II,textbook_concept_dictionary,true,clean,clean,both,"[""태양계 천체의 관측과 운동""]","[""관측"",""운동""]",태양계 천체의 관측과 운동,태양계 천체의 관측과 운동,false,false,false,[]
assessment_task_2b9d793a47,화학,화학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_b4d6518efc,화학,화학Ⅱ,II,textbook_concept_dictionary,true,clean,clean,both,"[""적정""]","[""적정""]",,적정,false,false,false,[]
assessment_task_3550618eb9,화학,화학Ⅱ,II,textbook_plus_legacy,true,clean,clean,both,"[""반응 엔탈피"",""화학 평형""]","[""반응 엔탈피"",""화학 평형""]",,반응 엔탈피,false,false,false,[]
assessment_task_e471b0f1d7,화학,화학Ⅱ,II,textbook_plus_legacy,true,clean,clean,both,"[""반응 엔탈피"",""화학 평형""]","[""반응 엔탈피"",""화학 평형""]",,반응 엔탈피,false,false,false,[]
assessment_task_d93108d4e3,미적분1,미적분,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""수열"",""적분"",""극한""]","[""수열의 극한"",""극한"",""수열"",""적분""]",수열의 극한,수열의 극한,false,false,false,[]
assessment_task_2ac4f23073,미적분1,미적분,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""수열"",""적분"",""극한""]","[""수열의 극한"",""극한"",""수열"",""적분""]",수열의 극한,수열의 극한,false,false,false,[]
assessment_task_7790e9c89e,확률과 통계,확률과 통계,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""순열과 조합""]","[""순열과 조합"",""순열"",""조합"",""확률""]",순열과 조합,순열과 조합,false,false,false,[]
assessment_task_b241c84d51,확률과 통계,확률과 통계,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""순열과 조합""]","[""순열과 조합"",""순열"",""조합"",""확률""]",순열과 조합,순열과 조합,false,false,false,[]
assessment_task_af88ba3ff4,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""인공지능""]","[""인공지능""]",,인공지능,false,false,true,"[""정보""]"
assessment_task_2dffc05ca2,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""인공지능""]","[""인공지능""]",,인공지능,false,false,true,"[""정보""]"
assessment_task_a9458b5850,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""인공지능""]","[""인공지능""]",,인공지능,false,false,true,"[""정보""]"
assessment_task_c141ee121e,공통수학1,공통수학1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""공통수학1""]",[],,,false,false,false,[]
assessment_task_910b2f43ba,공통수학1,공통수학1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""공통수학1""]",[],,,false,false,false,[]
assessment_task_3cca833319,공통수학1,공통수학1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""공통수학1""]",[],,,false,false,false,[]
assessment_task_cb7544014d,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""미래 사회"",""미래와 지속 가능한 삶""]","[""미래 사회"",""해결 방안""]",미래와 지속 가능한 삶,미래와 지속 가능한 삶,false,false,false,[]
assessment_task_2b706a48c0,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""통합적 관점과 행복""]","[""통합적 관점""]",통합적 관점과 행복,통합적 관점과 행복,false,false,false,[]
assessment_task_42dfe41895,통합과학1,통합과학1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""지권""]","[""지권""]",,지권,false,false,false,[]
assessment_task_a0483b8acc,통합과학1,통합과학1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""통합과학1""]",[],,,false,false,false,[]
assessment_task_0138a1727c,과학탐구실험1,과학탐구실험1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""과학탐구실험1""]",[],,,false,false,false,[]
assessment_task_22c156d461,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""멘델레예프의 주기율표 만들기""]","[""멘델레예프의 주기율표 만들기"",""멘델레예프"",""주기율표""]",멘델레예프의 주기율표 만들기,멘델레예프의 주기율표 만들기,false,false,false,[]
assessment_task_5eedb85a2c,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""손전등을 이용하여 뉴턴의 프리즘 실험 구현하기""]","[""프리즘"",""뉴턴""]",손전등을 이용하여 뉴턴의 프리즘 실험 구현하기,손전등을 이용하여 뉴턴의 프리즘 실험 구현하기,false,false,false,[]
assessment_task_fff497a44f,대수,대수,I_or_other,subject_fallback,false,fallback,fallback,none,"[""대수""]",[],,,false,false,false,[]
assessment_task_84ba9c2be2,대수,대수,I_or_other,subject_fallback,false,fallback,fallback,none,"[""대수""]",[],,,false,false,false,[]
assessment_task_ba69f0a4d1,화학,화학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_950b0ce57b,화학,화학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""적정"",""중화"",""화학 반응과 열의 출입""]","[""적정"",""중화""]",화학 반응과 열의 출입,화학 반응과 열의 출입,false,false,false,[]
assessment_task_b24a5439fc,생명과학,생명과학,I_or_other,legacy_dictionary,true,clean,clean,both,"[""효소""]","[""효소""]",,,false,false,false,[]
assessment_task_5e16e41a0e,생명과학,생명과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""세포"",""생명과학의 이해""]","[""세포""]",생명과학의 이해,생명과학의 이해,false,false,false,[]
assessment_task_c7bf9e6762,지구과학,지구과학,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""기후 변화""]","[""기후 변화"",""기후""]",,기후 변화,false,false,false,[]
assessment_task_15100e633b,지구과학,지구과학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""지구과학""]",[],,,false,false,false,[]
assessment_task_5fbc3a2fac,물리,물리학,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""운동량 보존"",""충돌"",""힘과 운동""]","[""운동량 보존"",""운동량"",""충돌""]",힘과 운동,힘과 운동,false,false,false,[]
assessment_task_fe85f1a116,물리,물리학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_900bc3cfc6,정보,정보,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""디지털""]","[""디지털""]",,디지털,false,false,false,[]
assessment_task_7ef58b1543,정보,정보,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""알고리즘""]","[""문제 해결"",""알고리즘"",""제어 구조""]",알고리즘 설계와 분석,알고리즘 설계와 분석,false,false,false,[]
assessment_task_6661038929,확률과 통계,확률과 통계,I_or_other,subject_fallback,false,fallback,fallback,none,"[""확률과 통계""]",[],,,false,false,false,[]
assessment_task_53f4c9a109,미적분1,미적분,I_or_other,subject_fallback,false,fallback,fallback,none,"[""미적분1""]",[],,,false,false,false,[]
assessment_task_acfeb52734,물리,물리학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_0f64e34b86,물리,물리학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_98937470bc,화학,화학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_d03e63c5ae,화학,화학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_f4e2e292c5,생명과학,생명과학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_a357dbf73c,생명과학,생명과학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_3c871b6670,지구과학,지구과학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""지구과학""]",[],,,false,false,false,[]
assessment_task_ebb3f38151,지구과학,지구과학Ⅱ,II,textbook_plus_legacy,true,clean,clean,both,"[""일기도"",""파동"",""날씨의 변화""]","[""일기도"",""파동""]",날씨의 변화,날씨의 변화,false,false,false,[]
assessment_task_03925c5bf9,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""인공지능""]","[""인공지능""]",,인공지능,false,false,true,"[""정보""]"
assessment_task_397210f283,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""구조화"",""추상화와 문제 분해""]","[""구조화"",""탐색""]",추상화와 문제 분해,추상화와 문제 분해,false,false,true,"[""정보""]"
assessment_task_2e6c7ed012,공통수학1,공통수학1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""공통수학1""]",[],,,false,false,false,[]
assessment_task_bbf54c4d04,공통수학1,공통수학1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""공통수학1""]",[],,,false,false,false,[]
assessment_task_1697e83ca3,과학탐구실험1,과학탐구실험1,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""기후 변화""]","[""관측 자료"",""기후 변화"",""탐구 목적"",""관측"",""해석""]",관측 자료(빅데이터)를 활용하여 한반도의 기후 변화 경향성 파악하기,관측 자료(빅데이터)를 활용하여 한반도의 기후 변화 경향성 파악하기,false,false,false,[]
assessment_task_663b125772,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""갈릴레이의 경사면 실험과 낙하 운동""]","[""경사면 실험"",""갈릴레이"",""낙하 운동"",""탐구 목적"",""경사면""]",갈릴레이의 경사면 실험과 낙하 운동,갈릴레이의 경사면 실험과 낙하 운동,false,false,false,[]
assessment_task_c4606d9ef2,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""백색광"",""분산"",""손전등을 이용하여 뉴턴의 프리즘 실험 구현하기""]","[""탐구 목적"",""백색광"",""프리즘"",""뉴턴"",""분산""]",손전등을 이용하여 뉴턴의 프리즘 실험 구현하기,손전등을 이용하여 뉴턴의 프리즘 실험 구현하기,false,false,false,[]
assessment_task_d65225cae4,통합과학1,통합과학1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""운동"",""역학 시스템""]","[""디지털"",""운동""]",역학 시스템,역학 시스템,false,false,false,[]
assessment_task_b63b84b5de,통합과학1,통합과학1,I_or_other,legacy_dictionary,true,clean,clean,both,"[""효소""]","[""효소""]",,,false,false,false,[]
assessment_task_6ebec8e9db,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""기후"",""자연환경과 인간의 공존""]","[""기후""]",자연환경과 인간의 공존,자연환경과 인간의 공존,false,false,false,[]
assessment_task_d66a95f2db,통합사회1,통합사회1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""통합사회1""]",[],,,false,false,false,[]
assessment_task_17d5768309,통합사회1,통합사회1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""통합사회1""]",[],,,false,false,false,[]
assessment_task_a6ca40711c,기하,기하,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""이차곡선""]","[""이차곡선""]",,이차곡선,false,false,false,[]
assessment_task_dff77d36c6,기하,기하,I_or_other,subject_fallback,false,fallback,fallback,none,"[""기하""]",[],,,false,false,false,[]
assessment_task_7857f9a1b1,대수,대수,I_or_other,subject_fallback,false,fallback,fallback,none,"[""대수""]",[],,,false,false,false,[]
assessment_task_95bb7a7f3f,대수,대수,I_or_other,subject_fallback,false,fallback,fallback,none,"[""대수""]",[],,,false,false,false,[]
assessment_task_2ea22d58f2,대수,대수,I_or_other,subject_fallback,false,fallback,fallback,none,"[""대수""]",[],,,false,false,false,[]
assessment_task_d1c2efc562,물리,물리학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_09fa54462d,물리,물리학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_fc59a18d35,생명과학,생명과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""생명 시스템""]","[""생명 시스템""]",,생명 시스템,false,false,false,[]
assessment_task_efba0fd91b,생명과학,생명과학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_bef5956ceb,정보,정보,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""제어 구조"",""변수"",""프로그래밍과 자동화""]","[""문제 해결"",""제어 구조"",""입출력"",""자료형"",""변수""]",프로그래밍과 자동화,프로그래밍과 자동화,false,false,false,[]
assessment_task_d071776c23,정보,정보,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""시각화"",""탐색"",""자료와 정보의 분석""]","[""구조화"",""디지털"",""시각화"",""탐색""]",자료와 정보의 분석,자료와 정보의 분석,false,false,false,[]
assessment_task_94fd8c628c,지구과학,지구과학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""지구과학""]",[],,,false,false,false,[]
assessment_task_0da904f639,지구과학,지구과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""관측 자료"",""태양계 천체의 관측과 운동""]","[""해수의 성질"",""관측 자료"",""관측""]",태양계 천체의 관측과 운동,태양계 천체의 관측과 운동,false,false,false,[]
assessment_task_688e452031,지구과학,지구과학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""지구과학""]",[],,,false,false,false,[]
assessment_task_b68d33486f,지구과학,지구과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""H-R도"",""별의 특성과 진화""]","[""H-R도""]",별의 특성과 진화,별의 특성과 진화,false,false,false,[]
assessment_task_76350c52c9,화학,화학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_6857cb40ac,화학,화학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_1b755ea9bb,화학,화학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_2fda287f6c,화학,화학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_17728bc9d4,화학,화학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""제산제"",""pH""]","[""제산제"",""pH""]",,제산제,false,false,false,[]
assessment_task_aa1182ef37,물리,물리학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_e9b458d84d,물리,물리학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_881db755ec,미적분1,미적분,I_or_other,subject_fallback,false,fallback,fallback,none,"[""미적분1""]",[],,,false,false,false,[]
assessment_task_e453cc1d5b,생명과학,생명과학Ⅱ,II,legacy_dictionary,true,clean,clean,both,"[""모델링""]","[""모델링""]",,,false,false,false,[]
assessment_task_565e081bdd,생명과학,생명과학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_cdd8198039,생명과학,생명과학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_9a7b83e375,지구과학,지구과학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""지구과학""]",[],,,false,false,false,[]
assessment_task_96be33054b,지구과학,지구과학Ⅱ,II,textbook_concept_dictionary,true,clean,clean,both,"[""해류""]","[""해류""]",,해류,false,false,false,[]
assessment_task_5547677ac6,화학,화학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_50f24b0b5b,화학,화학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_b2069908c5,공통수학1,공통수학1,I_or_other,textbook_plus_legacy,true,record_only,record_only,record,"[""행렬"",""경우의 수""]","[""경우의 수"",""다항식"",""부등식"",""행렬""]","경우의 수, 순열, 조합",경우의 수,false,false,false,[]
assessment_task_cbe46e7e8c,공통수학1,공통수학1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""공통수학1""]",[],,,false,false,false,[]
assessment_task_9de05ec407,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""과학의 본성"",""우리 선조들의 과학 기술 발전 사례 찾기""]","[""과학의 본성"",""주기율표"",""발전""]",우리 선조들의 과학 기술 발전 사례 찾기,우리 선조들의 과학 기술 발전 사례 찾기,false,false,false,[]
assessment_task_76e26b003c,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""우리 선조들의 과학 기술 발전 사례 찾기""]","[""우리 선조들의 과학 기술 발전 사례 찾기"",""우리 선조들의 과학 기술"",""기술 발전 사례"",""발전""]",우리 선조들의 과학 기술 발전 사례 찾기,우리 선조들의 과학 기술 발전 사례 찾기,false,false,false,[]
assessment_task_f9f670ed79,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""변인"",""절차"",""가설 설정과 탐구 설계""]","[""귀납적 탐구"",""연역적 탐구"",""변인"",""절차""]",가설 설정과 탐구 설계,가설 설정과 탐구 설계,false,false,false,[]
assessment_task_837c6ac915,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""디스크 확산법"",""우리 주변에서 천연 항생물질 찾기""]","[""디스크 확산법"",""천연 항생물질"",""해석""]",우리 주변에서 천연 항생물질 찾기,우리 주변에서 천연 항생물질 찾기,false,false,false,[]
assessment_task_689b250e66,기하,기하,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""모델링"",""이차곡선의 접선의 방정식""]","[""접선의 방정식"",""이차곡선"",""접선"",""모델링""]",이차곡선의 접선의 방정식,이차곡선의 접선의 방정식,false,false,false,[]
assessment_task_ef0e801e32,기하,기하,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""삼수선 정리"",""모델링"",""공간도형과 정사영·위치 관계""]","[""삼수선 정리"",""정사영"",""수선"",""모델링""]",공간도형과 정사영·위치 관계,공간도형과 정사영·위치 관계,false,false,false,[]
assessment_task_f1b80ac09b,대수,대수,I_or_other,textbook_plus_legacy,true,record_only,record_only,record,"[""함수"",""수열""]","[""등차수열과 등비수열"",""수학적 귀납법"",""등비수열"",""등차수열"",""로그함수"",""수열의 합"",""지수함수"",""로그""]",등차수열과 등비수열,등차수열과 등비수열,false,false,false,[]
assessment_task_a3e279c092,대수,대수,I_or_other,subject_fallback,false,fallback,fallback,none,"[""대수""]",[],,,false,false,false,[]
assessment_task_36fb24e190,물리,물리학,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""운동량 보존"",""충돌"",""힘과 운동""]","[""운동량 보존"",""운동량"",""충돌""]",힘과 운동,힘과 운동,false,false,false,[]
assessment_task_25d9737f96,물리,물리학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_dab5bdfe76,생명과학,생명과학,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""분류"",""진화와 생물 다양성""]","[""분류"",""진화""]",진화와 생물 다양성,진화와 생물 다양성,false,false,false,[]
assessment_task_0cb2b725f5,생명과학,생명과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""자연선택"",""분류"",""진화와 생물 다양성""]","[""분류 체계"",""자연선택"",""계통"",""분류"",""진화""]",진화와 생물 다양성,진화와 생물 다양성,false,false,false,[]
assessment_task_6cc0dced65,생명과학,생명과학실험,I_or_other,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_2420deaff1,생명과학,생명과학실험,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""감수 분열"",""생식과 생명의 연속성""]","[""감수 분열"",""세포""]",생식과 생명의 연속성,생식과 생명의 연속성,false,false,false,[]
assessment_task_bc30f1e780,생명과학,생명과학실험,I_or_other,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_9f0c8fe684,생명과학,생명과학실험,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""DNA"",""유전자와 염색체""]","[""DNA""]",유전자와 염색체,유전자와 염색체,false,false,false,[]
assessment_task_d45727b317,정보,정보,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""문제 해결"",""탐색"",""자료와 정보의 분석""]","[""컴퓨팅 시스템"",""문제 해결"",""센서"",""탐색""]",자료와 정보의 분석,자료와 정보의 분석,false,false,false,[]
assessment_task_ccd4d579b3,정보,정보,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""문제 해결"",""탐색"",""알고리즘"",""자료와 정보의 분석""]","[""문제 해결"",""알고리즘"",""탐색""]",자료와 정보의 분석,자료와 정보의 분석,false,false,false,[]
assessment_task_62fb342420,지구과학,지구과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""해수의 성질""]","[""해수의 성질"",""H-R도"",""광도"",""위성""]",해수의 성질,해수의 성질,false,false,false,[]
assessment_task_a9d42b9359,지구과학,지구과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""H-R도"",""별의 특성과 진화""]","[""H-R도"",""광도""]",별의 특성과 진화,별의 특성과 진화,false,false,false,[]
assessment_task_c69f6cbb6d,통합과학1,통합과학1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""추론""]","[""추론""]",,추론,false,false,false,[]
assessment_task_e494623570,통합과학1,통합과학1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""주기성"",""규칙성 발견과 주기율표""]","[""스펙트럼"",""주기율표"",""주기성"",""결합"",""원소""]",규칙성 발견과 주기율표,규칙성 발견과 주기율표,false,false,false,[]
assessment_task_674fd1646c,통합과학1,통합과학1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""세포""]","[""세포""]",,세포,false,false,false,[]
assessment_task_2b80a70a5c,통합과학1,통합과학1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""통합과학1""]",[],,,false,false,false,[]
assessment_task_01323b4e73,통합사회1,통합사회1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""통합사회1""]",[],,,false,false,false,[]
